target_path,label,prob_before,prob_ae_recon,prob_translated
/root/autodl-tmp/breast/cache/breast_train/images/00036.png,0,0.548583447933197,0.3806557357311249,0.9573016166687012
/root/autodl-tmp/breast/cache/breast_train/images/00037.png,0,0.4715770184993744,0.8725652098655701,0.9627618789672852
/root/autodl-tmp/breast/cache/breast_train/images/00038.png,0,0.8885610103607178,0.8875833749771118,0.8315898776054382
/root/autodl-tmp/breast/cache/breast_train/images/00039.png,0,0.09291861951351166,0.011789959855377674,0.38084930181503296
/root/autodl-tmp/breast/cache/breast_train/images/00040.png,1,0.922980010509491,0.48577067255973816,0.9230157732963562
/root/autodl-tmp/breast/cache/breast_train/images/00041.png,1,0.9335271716117859,0.8549483418464661,0.673475980758667
/root/autodl-tmp/breast/cache/breast_train/images/00042.png,0,1.0801732059917413e-06,5.729922486352734e-05,0.028405793011188507
/root/autodl-tmp/breast/cache/breast_train/images/00043.png,0,0.08188999444246292,0.06776376068592072,0.9513140320777893
/root/autodl-tmp/breast/cache/breast_train/images/00044.png,0,0.0004689769702963531,0.029988016933202744,0.8017399907112122
/root/autodl-tmp/breast/cache/breast_train/images/00045.png,0,0.9623936414718628,0.9966250658035278,0.9365828037261963
/root/autodl-tmp/breast/cache/breast_train/images/00046.png,0,0.018994953483343124,0.5218430161476135,0.968633234500885
/root/autodl-tmp/breast/cache/breast_train/images/00047.png,0,0.011808473616838455,0.08677423000335693,0.7479552030563354
/root/autodl-tmp/breast/cache/breast_train/images/00048.png,0,0.9998475313186646,0.9992660880088806,0.7601554989814758
/root/autodl-tmp/breast/cache/breast_train/images/00049.png,0,0.7391703128814697,0.779242217540741,0.8034929037094116
/root/autodl-tmp/breast/cache/breast_train/images/00050.png,0,0.7515319585800171,0.15251000225543976,0.8713266253471375
/root/autodl-tmp/breast/cache/breast_train/images/00051.png,0,7.786732021486387e-05,0.008042396977543831,0.8755033016204834
/root/autodl-tmp/breast/cache/breast_train/images/00052.png,1,0.6589188575744629,0.9522448778152466,0.8774904012680054
/root/autodl-tmp/breast/cache/breast_train/images/00053.png,0,0.9175165295600891,0.5482166409492493,0.9200882911682129
/root/autodl-tmp/breast/cache/breast_train/images/00054.png,0,0.08905539661645889,0.4558270573616028,0.9859813451766968
/root/autodl-tmp/breast/cache/breast_train/images/00055.png,0,0.028534729033708572,0.9836750626564026,0.7344638109207153
/root/autodl-tmp/breast/cache/breast_train/images/00056.png,1,0.9795137643814087,0.9952038526535034,0.9788500666618347
/root/autodl-tmp/breast/cache/breast_train/images/00057.png,1,0.9995777010917664,0.9994906187057495,0.8505468964576721
/root/autodl-tmp/breast/cache/breast_train/images/00058.png,0,0.0012991613475605845,0.37089788913726807,0.8310988545417786
/root/autodl-tmp/breast/cache/breast_train/images/00059.png,0,4.732088927994482e-05,0.02211557701230049,0.9220792055130005
/root/autodl-tmp/breast/cache/breast_train/images/00060.png,1,0.9999707937240601,0.9999246597290039,0.8244194388389587
/root/autodl-tmp/breast/cache/breast_train/images/00061.png,1,0.8786773681640625,0.8938702940940857,0.8745904564857483
/root/autodl-tmp/breast/cache/breast_train/images/00062.png,0,0.15720970928668976,0.5520059466362,0.8665121793746948
/root/autodl-tmp/breast/cache/breast_train/images/00063.png,0,0.07067348062992096,0.8922874927520752,0.8982295393943787
/root/autodl-tmp/breast/cache/breast_train/images/00064.png,0,0.12847428023815155,0.15676479041576385,0.9007718563079834
/root/autodl-tmp/breast/cache/breast_train/images/00065.png,1,0.00013546251284424216,0.005973870400339365,0.8642012476921082
/root/autodl-tmp/breast/cache/breast_train/images/00066.png,0,0.7447052001953125,0.9252409338951111,0.9449202418327332
/root/autodl-tmp/breast/cache/breast_train/images/00067.png,0,0.0014561760472133756,0.0005381517694331706,0.121614471077919
/root/autodl-tmp/breast/cache/breast_train/images/00068.png,0,0.05903663858771324,0.03373341262340546,0.9271871447563171
/root/autodl-tmp/breast/cache/breast_train/images/00069.png,0,0.013962285593152046,0.002441294491291046,0.05277293920516968
/root/autodl-tmp/breast/cache/breast_train/images/00070.png,1,0.9999114274978638,0.9997619986534119,0.7923956513404846
/root/autodl-tmp/breast/cache/breast_train/images/00071.png,0,0.011636563576757908,0.0291866697371006,0.3396625518798828
/root/autodl-tmp/breast/cache/breast_train/images/00072.png,1,0.9999275207519531,0.9988276362419128,0.6056860685348511
/root/autodl-tmp/breast/cache/breast_train/images/00073.png,1,0.9674697518348694,0.9399700164794922,0.8540264368057251
/root/autodl-tmp/breast/cache/breast_train/images/00074.png,0,0.808780312538147,0.9860814809799194,0.7791538238525391
/root/autodl-tmp/breast/cache/breast_train/images/00075.png,0,0.7781383991241455,0.9630372524261475,0.9929218888282776
/root/autodl-tmp/breast/cache/breast_train/images/00076.png,0,0.9991649389266968,0.9997386336326599,0.828866183757782
/root/autodl-tmp/breast/cache/breast_train/images/00077.png,1,0.9999897480010986,0.9999538660049438,0.8172697424888611
/root/autodl-tmp/breast/cache/breast_train/images/00078.png,0,0.14949363470077515,0.4549814462661743,0.856403112411499
/root/autodl-tmp/breast/cache/breast_train/images/00079.png,0,0.8660567998886108,0.9264459013938904,0.8729537725448608
/root/autodl-tmp/breast/cache/breast_train/images/00080.png,0,0.04253343865275383,0.24332912266254425,0.918709933757782
/root/autodl-tmp/breast/cache/breast_train/images/00081.png,0,0.10299011319875717,0.41864702105522156,0.5406404733657837
/root/autodl-tmp/breast/cache/breast_train/images/00082.png,0,0.9823758006095886,0.9857688546180725,0.8593601584434509
/root/autodl-tmp/breast/cache/breast_train/images/00083.png,1,0.9553391933441162,0.9869490265846252,0.8503751158714294
/root/autodl-tmp/breast/cache/breast_train/images/00084.png,0,0.020164869725704193,0.7787503004074097,0.8698833584785461
/root/autodl-tmp/breast/cache/breast_train/images/00085.png,1,0.9895742535591125,0.997431218624115,0.3017902374267578
/root/autodl-tmp/breast/cache/breast_train/images/00086.png,0,0.1414857804775238,0.9346816539764404,0.9686402082443237
/root/autodl-tmp/breast/cache/breast_train/images/00087.png,0,0.6780681014060974,0.9771539568901062,0.9719688296318054
/root/autodl-tmp/breast/cache/breast_train/images/00088.png,0,2.583723107818514e-05,0.0003251369053032249,0.9741471409797668
/root/autodl-tmp/breast/cache/breast_train/images/00089.png,1,0.9990620017051697,0.9856894016265869,0.8312113285064697
/root/autodl-tmp/breast/cache/breast_train/images/00090.png,0,0.9281370043754578,0.7828783392906189,0.9487704634666443
/root/autodl-tmp/breast/cache/breast_train/images/00091.png,0,0.9574186205863953,0.8887884020805359,0.934090793132782
/root/autodl-tmp/breast/cache/breast_train/images/00092.png,0,2.5268548142776126e-06,0.5662418007850647,0.7210903167724609
/root/autodl-tmp/breast/cache/breast_train/images/00093.png,1,0.960801362991333,0.9541786313056946,0.9398214221000671
/root/autodl-tmp/breast/cache/breast_train/images/00094.png,0,0.9364030957221985,0.8688910007476807,0.8777797818183899
/root/autodl-tmp/breast/cache/breast_train/images/00095.png,1,0.8336092233657837,0.9617261290550232,0.8899548649787903
/root/autodl-tmp/breast/cache/breast_train/images/00096.png,1,0.9121065139770508,0.985418438911438,0.9254910945892334
/root/autodl-tmp/breast/cache/breast_train/images/00097.png,0,0.009308099746704102,0.058051060885190964,0.01677524670958519
/root/autodl-tmp/breast/cache/breast_train/images/00098.png,1,0.9785037636756897,0.9780548214912415,0.8777861595153809
/root/autodl-tmp/breast/cache/breast_train/images/00099.png,0,0.9999804496765137,0.9999485015869141,0.8385496735572815
/root/autodl-tmp/breast/cache/breast_train/images/00100.png,1,0.7923905849456787,0.9347423911094666,0.9329168200492859
/root/autodl-tmp/breast/cache/breast_train/images/00101.png,0,0.022991225123405457,0.9562448263168335,0.9902347326278687
/root/autodl-tmp/breast/cache/breast_train/images/00102.png,1,0.8758758306503296,0.991630494594574,0.9268532991409302
/root/autodl-tmp/breast/cache/breast_train/images/00103.png,0,0.4209907054901123,0.9195050001144409,0.9092418551445007
/root/autodl-tmp/breast/cache/breast_train/images/00104.png,0,0.8013045191764832,0.30705776810646057,0.7135567665100098
/root/autodl-tmp/breast/cache/breast_train/images/00105.png,0,0.00017576500249560922,0.37388038635253906,0.876764714717865
/root/autodl-tmp/breast/cache/breast_train/images/00106.png,1,0.09252411127090454,0.09096259623765945,0.9393391013145447
/root/autodl-tmp/breast/cache/breast_train/images/00107.png,1,0.9081759452819824,0.9444436430931091,0.9138707518577576
/root/autodl-tmp/breast/cache/breast_train/images/00108.png,0,0.06647360324859619,0.06224815547466278,0.17090272903442383
/root/autodl-tmp/breast/cache/breast_train/images/00109.png,1,0.9001177549362183,0.9680798053741455,0.9610974192619324
/root/autodl-tmp/breast/cache/breast_train/images/00110.png,1,0.3403635323047638,0.1294710487127304,0.8183698058128357
/root/autodl-tmp/breast/cache/breast_train/images/00111.png,0,0.01299305446445942,0.03290042281150818,0.9245255589485168
/root/autodl-tmp/breast/cache/breast_train/images/00112.png,1,0.008208668790757656,0.42517292499542236,0.9326050281524658
/root/autodl-tmp/breast/cache/breast_train/images/00113.png,1,0.9913027286529541,0.9792454242706299,0.8292168974876404
/root/autodl-tmp/breast/cache/breast_train/images/00114.png,0,0.7683744430541992,0.5984463095664978,0.9766947031021118
/root/autodl-tmp/breast/cache/breast_train/images/00115.png,0,0.9996782541275024,0.9593049883842468,0.8222814798355103
/root/autodl-tmp/breast/cache/breast_train/images/00116.png,0,0.3079177141189575,0.7388927936553955,0.8545799255371094
/root/autodl-tmp/breast/cache/breast_train/images/00117.png,0,0.7966482639312744,0.7420778274536133,0.9201852083206177
/root/autodl-tmp/breast/cache/breast_train/images/00118.png,0,0.4881226122379303,0.819847047328949,0.7865267395973206
/root/autodl-tmp/breast/cache/breast_train/images/00119.png,0,0.03468130901455879,0.11875557154417038,0.864627480506897
/root/autodl-tmp/breast/cache/breast_train/images/00120.png,0,0.6458563208580017,0.9385033845901489,0.9459114670753479
/root/autodl-tmp/breast/cache/breast_train/images/00121.png,0,0.5615723729133606,0.5899564027786255,0.7592739462852478
/root/autodl-tmp/breast/cache/breast_train/images/00122.png,0,0.00746548967435956,0.1528909057378769,0.9322205185890198
/root/autodl-tmp/breast/cache/breast_train/images/00123.png,0,0.10304807126522064,0.046071335673332214,0.6500007510185242
/root/autodl-tmp/breast/cache/breast_train/images/00124.png,0,0.029086945578455925,0.5942804217338562,0.7154765129089355
/root/autodl-tmp/breast/cache/breast_train/images/00125.png,0,0.056366126984357834,0.01218591071665287,0.921468198299408
/root/autodl-tmp/breast/cache/breast_train/images/00126.png,0,0.049093734472990036,0.4158588945865631,0.7292652726173401
/root/autodl-tmp/breast/cache/breast_train/images/00127.png,0,0.00011847348650917411,0.7423498034477234,0.9057958722114563
/root/autodl-tmp/breast/cache/breast_train/images/00128.png,0,0.9239339828491211,0.9626550674438477,0.9818899631500244
/root/autodl-tmp/breast/cache/breast_train/images/00129.png,1,0.9999301433563232,0.9995613694190979,0.8286563754081726
/root/autodl-tmp/breast/cache/breast_train/images/00130.png,1,0.9865031242370605,0.9741554260253906,0.9427059888839722
/root/autodl-tmp/breast/cache/breast_train/images/00131.png,1,0.9929534792900085,0.9967834949493408,0.8168845772743225
/root/autodl-tmp/breast/cache/breast_train/images/00132.png,1,0.9973402619361877,0.9547989964485168,0.9654792547225952
/root/autodl-tmp/breast/cache/breast_train/images/00133.png,0,0.0342383049428463,0.010719293728470802,0.17032302916049957
/root/autodl-tmp/breast/cache/breast_train/images/00134.png,0,0.9967198967933655,0.919532299041748,0.9611549973487854
/root/autodl-tmp/breast/cache/breast_train/images/00135.png,0,0.01876058056950569,0.027839420363307,0.7868858575820923
/root/autodl-tmp/breast/cache/breast_train/images/00136.png,0,0.016342366114258766,0.2572716772556305,0.9542416930198669
/root/autodl-tmp/breast/cache/breast_train/images/00137.png,1,0.13940055668354034,0.07915172725915909,0.8875484466552734
/root/autodl-tmp/breast/cache/breast_train/images/00138.png,0,0.49587762355804443,0.32079440355300903,0.9192805886268616
/root/autodl-tmp/breast/cache/breast_train/images/00139.png,1,0.9721922874450684,0.97735995054245,0.9615632891654968
/root/autodl-tmp/breast/cache/breast_train/images/00140.png,0,0.00019076275930274278,0.03823696821928024,0.6801674962043762
/root/autodl-tmp/breast/cache/breast_train/images/00141.png,1,0.9903662204742432,0.9732643365859985,0.8618627786636353
/root/autodl-tmp/breast/cache/breast_train/images/00142.png,0,0.07977189123630524,0.4861277937889099,0.8106563091278076
/root/autodl-tmp/breast/cache/breast_train/images/00143.png,0,0.9041664600372314,0.9828998446464539,0.9643077850341797
/root/autodl-tmp/breast/cache/breast_train/images/00144.png,0,0.005342222284525633,0.9432944655418396,0.9326647520065308
/root/autodl-tmp/breast/cache/breast_train/images/00145.png,1,0.7018455862998962,0.9941781759262085,0.8687243461608887
/root/autodl-tmp/breast/cache/breast_train/images/00146.png,1,0.9972025156021118,0.8038610816001892,0.8418644666671753
/root/autodl-tmp/breast/cache/breast_train/images/00147.png,0,0.7422155737876892,0.8671955466270447,0.8990550637245178
/root/autodl-tmp/breast/cache/breast_train/images/00148.png,0,0.9907062649726868,0.9961368441581726,0.8030892610549927
/root/autodl-tmp/breast/cache/breast_train/images/00149.png,1,0.7049574255943298,0.8227298855781555,0.9572542905807495
/root/autodl-tmp/breast/cache/breast_train/images/00150.png,1,0.9986292123794556,0.9988064765930176,0.0569770410656929
/root/autodl-tmp/breast/cache/breast_train/images/00151.png,1,0.852780818939209,0.9615827202796936,0.913161039352417
/root/autodl-tmp/breast/cache/breast_train/images/00152.png,1,0.020579557865858078,0.02612052857875824,0.5090938210487366
/root/autodl-tmp/breast/cache/breast_train/images/00153.png,0,0.035892385989427567,0.09609600156545639,0.01058364287018776
/root/autodl-tmp/breast/cache/breast_train/images/00154.png,0,0.08540822565555573,0.09021761268377304,0.8888580203056335
/root/autodl-tmp/breast/cache/breast_train/images/00155.png,1,0.9997991919517517,0.9992204904556274,0.780992329120636
/root/autodl-tmp/breast/cache/breast_train/images/00156.png,0,0.2147604376077652,0.3608454167842865,0.9439836740493774
/root/autodl-tmp/breast/cache/breast_train/images/00157.png,1,0.7196469902992249,0.9484387636184692,0.9092629551887512
/root/autodl-tmp/breast/cache/breast_train/images/00158.png,0,0.556216299533844,0.6286554336547852,0.818939745426178
/root/autodl-tmp/breast/cache/breast_train/images/00159.png,1,0.9877915382385254,0.9900732040405273,0.9815614819526672
/root/autodl-tmp/breast/cache/breast_train/images/00160.png,0,0.03007173165678978,0.5785874128341675,0.8994843363761902
/root/autodl-tmp/breast/cache/breast_train/images/00161.png,1,0.995507001876831,0.9957422614097595,0.8007568120956421
/root/autodl-tmp/breast/cache/breast_train/images/00162.png,1,0.9999358654022217,0.9994077682495117,0.8304968476295471
/root/autodl-tmp/breast/cache/breast_train/images/00163.png,1,0.5510745644569397,0.9635956287384033,0.8551848530769348
/root/autodl-tmp/breast/cache/breast_train/images/00164.png,0,0.9999849796295166,0.9999538660049438,0.8362593054771423
/root/autodl-tmp/breast/cache/breast_train/images/00165.png,0,0.018463710322976112,0.776578426361084,0.8633615970611572
/root/autodl-tmp/breast/cache/breast_train/images/00166.png,0,0.00037651672028005123,0.009469064883887768,0.8203561305999756
/root/autodl-tmp/breast/cache/breast_train/images/00167.png,0,0.006473133806139231,0.00614361884072423,0.5518373250961304
/root/autodl-tmp/breast/cache/breast_train/images/00168.png,1,0.9918947815895081,0.9974377155303955,0.8928542733192444
/root/autodl-tmp/breast/cache/breast_train/images/00169.png,0,0.5653334856033325,0.8530117273330688,0.926508903503418
/root/autodl-tmp/breast/cache/breast_train/images/00170.png,1,0.9867044687271118,0.9985039234161377,0.9579222798347473
/root/autodl-tmp/breast/cache/breast_train/images/00171.png,1,0.8244606256484985,0.8965491652488708,0.9874269962310791
/root/autodl-tmp/breast/cache/breast_train/images/00172.png,0,0.010088229551911354,0.173472061753273,0.8075817227363586
/root/autodl-tmp/breast/cache/breast_train/images/00173.png,1,0.018733544275164604,0.11121924221515656,0.14243711531162262
/root/autodl-tmp/breast/cache/breast_train/images/00174.png,1,0.985184907913208,0.9814790487289429,0.9079240560531616
/root/autodl-tmp/breast/cache/breast_valid/images/00000.png,0,0.8780392408370972,0.9895421266555786,0.8094856142997742
/root/autodl-tmp/breast/cache/breast_valid/images/00001.png,1,0.7672768831253052,0.8879727125167847,0.9640493392944336
/root/autodl-tmp/breast/cache/breast_valid/images/00002.png,1,0.949653685092926,0.91959148645401,0.8065666556358337
/root/autodl-tmp/breast/cache/breast_valid/images/00003.png,0,0.9838345050811768,0.9913133978843689,0.9704602360725403
/root/autodl-tmp/breast/cache/breast_valid/images/00004.png,1,0.6012980341911316,0.5203036665916443,0.8757947087287903
/root/autodl-tmp/breast/cache/breast_valid/images/00005.png,1,0.11856108903884888,0.9880252480506897,0.9415313005447388
/root/autodl-tmp/breast/cache/breast_valid/images/00006.png,0,0.8855494260787964,0.6599976420402527,0.9585893750190735
/root/autodl-tmp/breast/cache/breast_valid/images/00007.png,0,0.01090527419000864,0.779347836971283,0.9567990899085999
/root/autodl-tmp/breast/cache/breast_valid/images/00008.png,0,0.048413049429655075,0.7974686026573181,0.8783876299858093
/root/autodl-tmp/breast/cache/breast_valid/images/00009.png,0,0.003970408346503973,0.24013157188892365,0.9695023894309998
/root/autodl-tmp/breast/cache/breast_valid/images/00010.png,0,0.005890839267522097,0.08388461172580719,0.18111224472522736
/root/autodl-tmp/breast/cache/breast_valid/images/00011.png,1,0.9861441850662231,0.9712653160095215,0.9259661436080933
/root/autodl-tmp/breast/cache/breast_valid/images/00012.png,1,0.984288215637207,0.9755793809890747,0.14556699991226196
/root/autodl-tmp/breast/cache/breast_valid/images/00013.png,0,0.026782382279634476,0.09267063438892365,0.9137882590293884
/root/autodl-tmp/breast/cache/breast_valid/images/00014.png,1,0.8059346079826355,0.8472556471824646,0.9349122047424316
/root/autodl-tmp/breast/cache/breast_valid/images/00015.png,0,0.00042476406088098884,0.7380165457725525,0.946380078792572
/root/autodl-tmp/breast/cache/breast_valid/images/00016.png,0,0.010720335878431797,0.1828957349061966,0.9733090400695801
/root/autodl-tmp/breast/cache/breast_valid/images/00017.png,0,0.06075698882341385,0.0725380927324295,0.7705584764480591
/root/autodl-tmp/breast/cache/breast_valid/images/00018.png,0,0.9999561309814453,0.9998281002044678,0.7665445804595947
/root/autodl-tmp/breast/cache/breast_valid/images/00019.png,1,0.9991757273674011,0.9997652173042297,0.8887292742729187
/root/autodl-tmp/breast/cache/breast_valid/images/00020.png,0,0.00763732148334384,0.020888200029730797,0.00516858883202076
/root/autodl-tmp/breast/cache/breast_valid/images/00021.png,0,0.9608007073402405,0.9810529351234436,0.9714675545692444
/root/autodl-tmp/breast/cache/breast_valid/images/00022.png,0,0.054108913987874985,0.1879134327173233,0.8861953020095825
/root/autodl-tmp/breast/cache/breast_valid/images/00023.png,1,0.989014208316803,0.9955772161483765,0.9270450472831726
/root/autodl-tmp/breast/cache/breast_valid/images/00024.png,1,0.9799063801765442,0.9579299688339233,0.8629879355430603
/root/autodl-tmp/breast/cache/breast_valid/images/00025.png,0,0.8068537712097168,0.9950160384178162,0.9652289748191833
